,ABP,ABC,APT,AGL,ALQ,ALU,AWC,AMC,AMP,ANN,ANZ,APA,APX,ARB,ALG,ALL,ASX,ALX,AZJ,ASL,AST,ASB,API,AOG,BOQ,BAP,BPT,BGA,BAL,BEN,BHP,BIN,BKL,BSL,BLD,BXB,BVS,BRG,BKW,BWP,CTX,CAR,CGF,CHC,CQR,CNU,CLW,CIM,CWY,CUV,CCL,COH,COL,CBA,CPU,COE,CTD,CGC,CCP,CMW,CWN,CSL,CSR,CYB,DXS,DHG,DMP,DOW,DLX,ECX,ELD,EHL,EHE,EVN,FPH,FBU,FLT,FMG,GUD,GEM,GXY,GMG,GPT,GNC,GOZ,GWA,HVN,HLS,HUB,IEL,ILU,IPL,IGO,ING,IAG,IVC,IFL,IPH,IRE,JBH,A2M,JHG,JHX,LLC,LNK,LYC,MFG,MGR,MIN,MMS,MND,MPL,MQG,MTS,MYX,NAB,NAN,NCM,NEA,NEC,NHC,NHF,NSR,NST,NUF,NWH,NWS,NXT,OML,ORA,ORE,ORG,ORI,OSH,OZL,PDL,PGH,PLS,PMV,PNI,PPT,PTM,QAN,QBE,QUB,REA,RHC,RIO,RMD,RRL,RSG,RWC,S32,SAR,SBM,SCG,SCP,SDA,SDF,SEK,SFR,SGM,SGP,SGR,SHL,SIG,SIQ,SKC,SKI,SOL,SPK,SSM,STO,SUL,SUN,SVW,SXL,SYD,TAH,TCL,TGR,TLS,TNE,TPM,TWE,URW,VCX,VEA,VOC,VVR,WBC,WEB,WES,WHC,WOR,WOW,WPL,WSA,WTC,XRO
ABP,1.0,0.24630531763652513,-0.013153940164689171,0.11963694900293673,0.15646236870476293,0.06873041063077766,-0.068630232509543,0.2658154847215728,-0.05341080104744809,0.26861250620900723,0.35441054602341376,0.5727285340302035,0.006617292332574342,0.1040237299934301,0.12410566692082659,0.03742117317152203,0.2589024298385353,0.26566099742361593,0.12454608251479926,-0.028626431788923754,0.44457295973646194,0.08659809692343948,0.2677355542866665,0.278209083445837,0.2678309809576812,0.030953632162897635,0.01411203526557478,0.07893053981640735,-0.0679394546735501,0.21221569935285367,0.0618316722339811,0.006925911238650576,-0.016202349730653178,0.14286465724085567,0.006760591416244184,0.09076424646552618,-0.04797979170716568,0.09814292007629193,0.33866052104858935,0.6923830347849167,0.10868075931547869,0.2240889610009047,0.1719283458801687,0.5342180121225495,0.6670852589921697,0.14410730550966835,0.5790271883730378,0.23036616788197367,0.05057285292927028,-0.16661768966216287,0.1516404223413636,0.2272213008647644,0.1590788234930454,0.06998321958738149,-0.1427259144143602,-0.11132104627852898,0.1322372437221998,-0.024837409285338438,0.12830467543778004,0.4189608373579247,0.22287001202182072,0.2064503142885299,0.4775901466969265,0.0821527805281269,0.5998990571530792,-0.037189184193586,-0.0007022905749225624,-0.0547011599688098,0.42836283619459203,-0.01252379764885269,0.29934630345469704,0.06453993950821163,0.1900050477669802,0.19246646346971877,0.30500368897337654,0.0800189929312356,0.027696010637727017,0.27625465496360047,0.07857161770367468,0.09846199261545731,0.06232443604986117,0.4671403795846666,0.6732187614753242,0.16125715127411613,0.7247059574900685,0.11369653986428069,0.19590128563963244,0.11627333966364119,-0.09628416738189259,0.16867409758400398,0.028754807402469346,0.16942114644432685,0.07371774739998913,0.1864080486061658,0.2042099300751868,-0.07840546788415759,0.03507409397591523,0.14141503479072715,-0.004479346738058178,0.13484087559571103,0.10566965625943901,0.43809690102865656,0.3737180683038748,0.11381310620051195,-0.12209846209057716,0.058653481093231964,0.2012266256474557,0.5870638290711755,0.03460393961589054,0.16327601233206138,0.07575835157728429,0.24667539697120244,0.3747959517471535,0.3220533896928594,0.007842964569247293,0.3698095689522609,-0.02946001494985723,0.21817775846840698,-0.0781264079302878,0.05236409664052875,0.10689478661533881,0.11104638385286125,0.673726011137134,0.23501715129247838,0.03678979416307193,0.13132147671088826,0.07863054785842372,0.15587490841768561,0.10096680731788754,0.17148849462936788,-0.013363921511353065,0.03467859678532577,0.32112105509160127,0.11006197136372142,0.030845038792322147,0.3618322461611731,0.049235039468856066,-0.054480074995727955,0.3241428058775609,-0.020613029664300852,0.12048148564546253,0.00047811507923468586,0.11691845042710142,0.1749934935521323,0.26116924935938485,0.07617410469833248,0.06007616790411049,0.027796260858550893,-0.005877942970266696,0.2282517347522515,0.13556266909934547,0.05086444306619286,0.08634243755904708,0.1530551607647327,0.16682511566756283,0.29471520816039715,0.6437981176306284,-0.20040121072532632,0.11037631345583494,0.014341838137143135,0.03381010953535914,0.09746231553084103,0.5393926956133474,0.03709165813423926,0.1670475131114572,0.1704703332002585,0.007565211704887363,0.10709772085762295,0.29551438217036907,0.027178548504651234,0.08825503779247977,0.12087152809367456,0.06400431839397311,0.28898962077717383,0.05905651840174524,-0.08149155433498861,0.12823098137804287,0.5171055841076276,0.08235387061667959,0.5449948890335251,0.14096880563601186,0.04830173622655774,-0.06572886727095957,-0.03617718025118807,0.24224133931241326,0.4713619865880295,0.6336722231994533,0.11081408471778728,-0.15908848895663136,0.5817005788023398,0.38439751093172336,0.04532496485728202,0.19337864500408927,-0.03307611423573239,0.015620704381872214,0.19247316106143822,-0.043474455002650986,0.0033479357989363166,0.009267548229545243,0.016740515275600606
ABC,0.24630531763652513,1.0,0.01892655724165394,0.002565497018268383,-0.021812065791652516,0.1857800834913598,0.18681033456206317,0.3185759242042818,0.11951210937244004,0.27535359919039515,0.3153084620274455,0.17156390656620635,-0.07420851929445708,0.43732192435371736,0.0937647780927387,0.17692028769443988,0.3283049762974003,0.34558203159663975,0.2336190801487172,0.13895826295942587,0.32956568364267763,0.24850945583337222,0.4229051375256013,0.192269380668269,0.3623666469044623,0.14661267448689808,0.06090898850526387,0.33466447700597296,-0.047143931215075686,0.29602464942232465,0.2357047044644861,0.24030513562198247,0.2898875672153737,0.2110689843638792,0.37612043337363943,0.12477120758045776,0.07239396852645107,0.021659373556053015,0.38585256355318337,0.24251931541467528,0.18909917922575004,0.44460294143208434,0.32426985387721186,0.1082629229380401,0.1910391704710276,0.0957113021876646,0.4687455822781343,0.24803043674954822,0.12125325755145522,0.15799113537529128,0.24609401553076063,0.44198890984760125,-0.06339000431358224,0.009611794173109237,0.07431590477071065,0.08786156089584622,0.13673471522551026,0.25976082276112844,0.1635955096324914,0.52509535858252,0.46035175867145095,0.275928556655758,0.47371630747140364,0.1146454668597408,0.19277001699636562,0.3008310925321911,0.14227197913004822,-0.0600577597797266,0.12416955991742266,0.16382371062182033,0.25460284571864367,0.05639222483233856,0.16876663580022108,0.2191647714763453,0.19586870441801188,0.47055610621840693,0.41808232374613297,0.29263918900353764,0.20449666491815677,0.26138366820796827,0.1751501023615128,0.19775919099359943,0.15870630102067038,0.21198240946079525,0.20828594395563776,0.08986478289042658,0.5216248667032222,0.23121085743828643,-0.1307193021703155,0.060742118622918166,0.20091752585172956,0.26253997238770904,0.06927617528321524,0.15290314489101792,0.22152229268154408,0.10620591295299513,0.19970894118470559,0.00274385752783225,0.026995140247527697,0.035798827216557125,0.16786506021805273,0.311410609714663,0.40682186796128544,0.26937291940007385,0.012508242397342231,0.09700815190897139,0.2027086501924946,0.2555916577936989,0.27035325484470096,0.2720201463974552,0.20424195752139923,0.285666652161663,0.4150412241758648,0.08614944867386524,0.07533965660339327,0.3732767520672173,-0.06717997408121014,0.0984923707955339,0.046201593220339635,0.21258934323212958,0.3596835932708238,0.21716491391172774,0.23267764076054517,0.244305977483294,0.19063586375513988,0.2016023335300313,0.3462859687958456,0.2658941416284244,0.23473074183405393,0.21050936823003888,0.17483512156904507,0.20223070692137238,0.4334635680977798,0.17003555237305398,0.08761492527680145,0.23592786055810502,0.1379121670916884,-0.050523584839612196,0.20051693814983076,0.18261559222610735,0.08630510685759038,0.0933808630200272,0.13110488065789333,0.2134884453338134,0.33362585741622913,0.13659245722991872,0.07881823259338132,0.07663167988787797,0.11766882741118077,0.03036998849550814,-0.01050170048983237,0.19264936147721126,0.11916558548077365,0.07004629699972721,0.16742540083730797,0.08967215265477958,0.26296103978706636,-0.13357017916113667,0.06537126322159266,0.4300899542785118,0.12583207106144081,0.21873043142714338,0.22082593690081734,0.14077554574116327,0.268079344124128,0.3950014711685463,0.21817347710600607,0.07695261499250408,0.23149967978808172,0.28649936000278753,0.3047690846731036,0.021957971266960866,0.16930468733979642,0.0738668806658934,0.13232755521985792,0.36162583178381574,0.3190249086463719,0.2542514756430386,0.11149522785425861,0.24844152815227333,0.20385429566985602,0.07842377611501523,-0.2469188731418815,0.05766433444213157,0.20962155914954814,0.474708386177621,0.2799940010122202,0.3313002106355229,0.004631136730182485,0.1308891630625372,0.3664776665842526,0.18717112514771841,0.165905588502163,-0.047915146768305245,0.2748199361136329,-0.002210118814847974,0.13372677284542575,0.21038847276117684,0.06866239499948536,0.1922541237108616
APT,-0.013153940164689171,0.01892655724165394,1.0,0.09169173013122661,0.2102534225206542,0.20082876414796272,0.02394140651560859,0.07711036370233623,0.03618523523569034,0.06812951626234225,-0.004224099272076348,-0.0681888491736665,0.1706599321520783,0.1340117170956672,0.08764839393553231,-0.09456732711690026,0.04830051050886697,-0.02611555478460174,-0.07081866073241809,0.20597057605616423,-0.008681486020301006,-0.026643775582666694,-0.19699212609030461,0.04739375000282085,-0.036372878886746465,0.14070339365207504,0.22145446290369003,0.07485027473711575,0.08566385593742706,-0.10820482469283772,0.19637957900620642,-0.20818974887308833,-0.05615278956799267,0.06630782905947598,-0.10533673705809397,-0.07754166742054942,0.029859902618056447,0.09618902317195945,-0.024083243426276452,0.01230757883817935,0.1552281780161632,0.21058890377138742,0.06278009179435845,-0.005255373367948516,-0.07820018172620016,0.02499815904272162,-0.05356880087364568,-0.01936412455325751,-0.016860927408977235,0.03594496428164715,-0.05684764737789066,0.032329170090736374,-0.07419413569256614,-0.11545262002671867,0.10889386084638686,0.0363231013669047,0.029847114910510113,0.05015425744461472,0.011560946808834209,-0.030862551798381415,0.10263150295694835,0.11566474475042796,-0.028394873596795562,0.19235875101311428,-0.08531209078436557,0.1319083722094542,-0.03637346096258365,0.09954525423178706,0.011546746365571126,-0.03233738495302254,0.02752858792343553,0.10624930304957643,-0.11448334316224971,-0.11521197944280581,-0.05056476076668018,-0.020337134606480588,-0.13463727556921154,0.14320470967486118,0.21712958478455752,0.1377762006133615,0.07908249033648171,0.018280409155380078,-0.010411557001882826,0.07785753472481903,-0.0427046158535985,-0.08048712189414972,-0.02636807325698703,-0.08480173817005268,0.12825213650500825,0.059322118589778414,0.07714188891661852,-0.03392894929340114,0.04163822142684276,-0.030733369597945006,0.14952848138440544,-0.16293782122687123,0.21112641499378335,0.07805418434890332,0.08677989003156077,-0.019960393997575973,0.11034589067369353,0.07128162753493458,-0.0032279156050205554,0.21487345083571913,0.16541050170213423,0.24559831928287348,0.2057256771113253,-0.11148319093399987,0.2038704558014356,-0.04170279224741055,-0.03364387509287603,0.013909134868876492,0.047411450940630505,-0.11870343746474363,0.08539706388534324,-0.02935379265857424,-0.025115709115047624,-0.06339079127953366,0.20023087429947997,0.04781582786017486,0.051089822567088265,0.06591749265231216,-0.023336146877055406,-0.0752031343197833,-0.07295613464033844,-0.007505140166656418,0.06030026713925274,0.1087959840382091,-0.13487049560542577,0.13166914325499535,0.02579444727388985,0.1485884271105927,0.043876951749961694,-0.10997943767608927,0.01144987770218126,0.16166638841749864,-0.12099809694026971,-0.154149643261036,0.030701393962245305,-0.021246880263977603,0.12456516109891493,0.10746469053208757,0.08156467241816841,-0.02949428323055091,-0.004663662543932652,0.016931178451256697,-0.04008427143865893,0.13676673346918103,0.08577594661378896,0.014010182481151623,-0.015833647289412698,0.05754011739292858,0.010761432179440686,-0.10728331874780106,0.09969149701805877,0.17377441872448024,0.055426357642899306,-0.06109443349480846,0.02127679177734997,-0.07496116447382505,0.08838621645331701,0.07790581220678376,-0.04833889221312348,0.036927038295818775,-0.034273940686986665,0.02787602693510294,0.03939130561473703,-0.02449997689121045,-0.009224335030319627,0.08803022065767634,-0.07457739380563354,0.08465816807876501,-0.021844521155551525,-0.04332034803145813,-0.011358075444178224,0.14052089817491822,0.050825134037189586,-0.03606866478432101,-0.08950101940976518,0.04710102555431345,-0.04117958867487785,-0.07906025777723565,0.2542938077918326,0.17401549609061825,0.09257440157394599,-0.040371987311107325,-0.08677662640056444,0.06953677091906113,-0.08972835776791635,0.052961351439333684,-0.05278698992913964,-0.046336097463696886,-0.10841124211829498,-0.11318161168540218,0.1578923729525322,0.011870848158485613,0.08382778715445616,0.07259849239807037,0.14638082589328796,0.2507863139111388
AGL,0.11963694900293673,0.002565497018268383,0.09169173013122661,1.0,0.03383955059363496,0.14951276653940154,0.041827570840305035,0.09914851090048528,0.09121385324868296,0.10746162885762174,0.00989463857672435,0.16705857817379052,0.14878780331226732,-0.11535578995963472,0.04145680583611986,-0.07154580093112774,0.16285064278548733,0.07185139833264013,0.09704192304019434,-0.0025425753191159767,0.16603931238875397,0.05093463913386977,0.006020790604615161,-0.02313217256596915,0.053008583905236294,0.03384590886745398,-0.0012956613765659792,0.051630552243545715,-0.026458951597547655,-0.0010607563126659677,-0.04842274387585503,-0.023835905608687487,0.06775623390605824,0.2754819307826744,-0.05514410897574767,-0.0767534717730747,-0.18857919710539503,0.04594246521124203,0.009513806803590662,0.06378012290935908,0.16621589488098848,0.12004753248087356,-0.007415721159823273,0.04125662286020138,0.006764654957488937,0.05093168472662256,0.07609293693885805,0.17409600551481952,-0.10910242009915185,-0.11679939107855274,-0.1370414389155441,-0.005323036519663919,0.14144512941900536,-0.11049570884672026,0.08068025556214627,0.15077975161970453,0.03524223922584385,-0.09657413440687679,0.01280503469177793,0.10064884617221136,0.09325778280930164,-0.11763076802577968,0.04954712932144136,0.15409888431477264,0.03940137576530639,0.10381873224561479,-0.020809154380784636,0.1253582861963147,0.05452810707906611,-0.03873187290600368,0.09313945132401166,-0.015713555325519088,0.09050244263828514,0.1696732458823504,0.17041449809726392,-0.08928715337864442,-0.004272372468167419,0.004494498003990103,-0.0019821631302853054,0.00178371591543575,-0.014757512936096227,0.09813457158230109,0.14644892909683446,0.10339373129931857,0.04473628229578329,0.030785256916991303,-0.047073644473905954,0.04809329740278373,-0.038088186504273154,0.036657819049661644,-0.016216873039120203,2.4141315895535544e-05,0.08338367978373748,0.02283638817631758,0.044314828537150956,-0.06951342186850218,0.010487330789763428,-0.0031516399893762163,0.0303378509972626,-0.1609668108999202,-0.042906361763493016,0.009774794529612888,-0.07962751319189101,0.11764829881181507,0.06692742142158103,0.059861716059200515,0.1669429427359645,0.06944598290343243,0.06362610810144005,0.013733723633869595,-0.019439522149033273,-0.016741186334216493,0.012049203852370653,-0.01987167448886002,0.0839641445496788,-0.017954247906441966,-0.05241397668400287,0.1781209412715693,-0.14865082799565618,-0.0709292576191804,0.06748319823011098,-0.07919618744779969,-0.04221530996781594,0.3546713451217746,0.25336469621088886,0.13330823400928848,0.037825404803235166,-0.011404338055385125,-0.04891052979282424,-0.012609392188640163,0.025454598233007796,0.105386480306671,0.07144113897424861,0.02576918950073627,0.029426014337656112,-0.010438105397852749,0.043668902824345594,-0.011442912540660858,-0.043096408074565946,-0.12592262460992598,0.023711755737172293,0.060131819285431654,0.04244772647079169,0.052014193922509465,0.03265908861702625,0.07473452151858069,0.03241975419054704,-0.08166939087968027,-0.10735778842438037,0.24511171255838388,0.10467752593531596,0.05626518501839304,0.10445285478938261,0.1624305742741404,0.12715656950738044,0.18751145116079115,0.038311860853614335,-0.15369413292572282,0.17555776064537287,0.01465687193290053,0.21454727478133154,0.007495522297034901,0.08584290621999437,0.2687196791141683,0.1523804434657222,0.053895817092027794,-0.027872925375040755,0.0007275026134047987,0.14038604977066355,0.004201540166600494,0.06616943872341377,-0.03670390765798549,0.057712572316450966,-0.02485484774600244,0.0943491688007051,-0.030087635636218,-0.002566890995592466,0.13338486436705815,-0.08836389263625849,-0.056372529527393016,0.08812620537046263,0.06774736497468141,0.09287987080253067,0.10071258427081488,-0.030617276133063368,-0.06603170189957829,0.10197185357156699,-0.04798979737615386,0.12954637019167103,-0.020202196948057662,0.0022891994021977894,-0.11991013520085443,-0.04941921346156294,-0.06552349220680206,0.08573454034955794,0.0684465570205938,-0.06465011014794521,-0.09423769811109156,0.04166363828390632,0.07980133423035309
ALQ,0.15646236870476293,-0.021812065791652516,0.2102534225206542,0.03383955059363496,1.0,0.30679520062353216,0.17950118491210312,0.14283290353987588,0.11702842816222803,0.21942595375177612,0.23029852700125034,0.1799411447317128,0.16436081349348594,0.16358466799847812,0.05170880245740367,0.35586089875202914,0.07922060005873371,0.2477744577094002,0.22730910473983118,0.17034628891556902,0.3094390672540606,0.013992959554321154,0.09746776977048725,0.1258176196752928,0.2156459487890475,0.0886596359184313,-0.026889715812482087,0.03638013818410763,0.19049144568165108,0.05715339844854609,0.15952616290416993,0.13653390044407482,0.06760505821950881,-0.047111927905348225,-0.15076141348492114,0.35705598797831983,0.013553385606657128,0.15662557128477628,0.08124831325734756,0.1533891583478205,0.06919874625901402,0.09679372613055726,0.004071224165958596,0.0787116286041437,0.16754853865115585,0.24500442655920324,0.231977229268598,0.09532376991324945,0.2079762501181682,0.13603833504734295,0.1292327696515911,0.21410598713961004,-0.22043874276808556,0.16292766845131446,0.1903313012420936,-0.14583945340525706,0.10885095961280031,0.07266235773241736,0.007623924397054677,0.1889783769210187,0.1619354446393656,0.1176662595750573,0.17458417409066238,0.13587687056766132,0.07621457446979557,-0.09790052353312616,0.029901234082236983,0.13292408974431927,0.23980168148091577,0.07060081174960124,0.14383640224385988,0.03863531989251554,0.10416091677710641,0.079051302934759,0.011904558904590655,-0.023374299029636107,0.11854907981560388,0.3002673379493771,-0.048476719680722515,0.15273395118020125,0.21905859939409292,0.04226367185414358,0.19233881884616652,-0.05267525264347542,0.15862892290942301,-0.2747131746035191,0.0796177103689993,-0.09463707109259797,0.06655472422089191,0.07985825419363891,0.178779011045423,-0.017956967643462222,0.1048205060443779,0.12812397105915652,0.19778620569342242,0.06256323056601562,0.04487678311395988,0.3028732560678064,0.23607560620249882,0.019550623753547314,0.11935009700465272,0.09258754827048285,0.186783120671043,0.11798970662389495,0.10205673855032134,0.015688145284495032,0.08473741456486611,0.10881248824501874,0.08150223070198567,0.10313956425447063,0.163392923193493,0.008740822790441874,0.22563220780822052,-0.06925002809124735,0.15434360517973533,0.16380556427386814,0.12229827777305716,0.11804574094610758,0.23836587423945532,0.09087834351978955,0.14266984854210865,0.12225697963165788,0.2778477206390609,0.15024766905139064,0.11511634028122668,0.04985130652607679,0.01623689654590106,-0.06276964165564651,0.006686486155407823,0.15118899930288388,0.005561654130919602,0.20241767675308567,0.20539923756215378,0.003793214501383037,0.1473022318480183,0.2396539579535666,0.10152643378435111,0.16309380137420149,0.22016311130558663,-0.12329722893416138,0.10546130353337062,-0.12431459988619727,0.12192184527109068,0.08987833175771881,0.11443926682552841,-0.08538137635824583,-0.0821478302107842,0.1479222158020035,0.09595240855995997,0.14255669209445482,0.18434765907520492,-0.01720506579646951,0.020372173241614285,-0.0042561690935342044,0.04314690964412097,-0.032955800248243135,0.10823599502906833,-0.03999281634241507,0.13821690641583084,0.028815352987649978,0.013520644606321549,-0.011564183627759336,0.2185771362523006,0.006953068836930309,0.0696460229643571,0.12022060238942082,0.1970154806183934,0.09854237566505725,0.12376638905323571,0.19871397550594627,0.1523007061658892,0.1500963547566695,0.11517545438105015,-0.10899286321961119,0.05788129971881411,0.22208478237271648,-0.009730958293286261,0.09381002674606666,-0.03167001251421339,0.14294527627167392,0.020588547548307093,-0.11754805751394067,0.403896872693018,0.05045827769063627,0.16759050542602175,0.18798857398800164,0.056890227168347,0.058162731551744166,0.057128878706851335,0.1047953969086647,0.17439030942455858,0.22784392364545905,0.19034674488989356,0.060655417280691674,0.16429442186929652,0.1734029625611248,0.10469497641403576,0.10326761582483042,0.1693531314905183,0.20414605765192723
ALU,0.06873041063077766,0.1857800834913598,0.20082876414796272,0.14951276653940154,0.30679520062353216,1.0,0.24437365400949926,0.19854083553747412,0.03842562578531915,0.4104833208357894,0.08803610659728332,0.20055030472558924,0.4617005959863789,0.2658386152627041,0.24323049189009535,0.1923427241347244,0.16013225620677837,0.1537866601349015,0.1465208440994465,0.22159116357717923,0.1985926178921928,0.15605706429323685,0.2216968804498874,0.1105992612673651,0.07295080979658967,0.0839750829877832,0.16898799648868387,0.15113170966574654,0.20107250151686817,0.1718189764964763,0.1636077486121448,0.02015833270331753,0.17702644428050918,0.12304182649664311,-0.126970853205378,0.2714984504982024,0.34481474528810807,0.4123051665681631,0.05660773374723244,0.06878721160245867,0.31434114716810013,0.1974484764719053,0.15138108817311122,0.19318879182350124,0.04298000743045754,0.041227728833421504,0.1459328037132411,0.10735230844564202,0.16453886345076738,0.2399218352427,0.13061651784743986,0.2957651995476655,0.12043219649340463,0.0736972574986603,0.3305118164390215,0.22549451709519475,0.460786999887212,0.24021319062512558,0.3232068648921792,-0.01963426097853044,0.09591367653038843,0.26900125279465065,0.11825860011482389,0.1809621102046531,0.02067105074563109,0.10639259291079713,0.2936622107750725,0.19948839578573876,0.06469840959635903,-0.0038705132245300147,0.08729281301365242,0.06846071079870573,0.3149858059075296,0.14663261347825582,0.18413905315112464,-0.1807416476339523,0.20049117224793345,0.18098444501304647,0.17353549486346442,0.3315952927233769,0.17207359762173152,0.09484919670202697,0.003832609201485835,0.031627719497081506,0.14014238564111417,0.04306342587735406,0.1046045433644756,-0.018681939179699607,0.21046117374340897,0.2932732407539651,0.19779905389663002,0.14183195422663455,0.1434083416742941,0.18647305988514254,0.18010145971469116,0.14227450620440274,0.31988478474123094,0.2615564187320307,0.4468401130141974,0.08832927470057596,0.3584313391661338,0.16694286620987725,0.1270039648048233,0.305094754563346,0.13292667485186166,0.3030438292523414,0.2632703753909122,0.12684970218654634,0.19495065195987518,0.19572382515220105,0.18703744731277888,0.17976542608389695,0.17002661107117834,0.12099168818938194,0.25988937781007626,0.12405072704007661,0.16698176387489172,0.17659242813407272,0.2913173430352038,0.2362385916496343,0.1542331443245708,-0.006280826879961346,0.20651545444420477,0.2533174790004704,-0.09432812039452328,0.15812426413799185,-0.038228620521865125,0.27900691618242235,0.11860154267801057,0.21000878634809317,0.1187773372461436,0.4327036240051418,0.25921618546157027,0.3212612671333951,0.279907270585436,0.2335120896062885,0.21608087424803776,0.03026681524357501,0.21918077958684154,0.06752962397831622,0.22301044026540692,-0.01565159310482453,0.17721359878719462,0.15052141706931596,0.23797990455972445,0.13563399994527983,0.08689015701668806,0.07633387743763803,0.230188979230223,0.10387918034091619,0.23427349232215855,0.20650162473731432,0.08437645775945232,0.1549730371346392,0.15838555967802573,0.08261729541129754,0.08629696196720277,0.11040087570750327,0.20450952796135188,0.23820218874280016,0.17755182945023665,-0.006610690928630572,0.0721017451701876,0.1659377984587286,0.3892989778948236,0.05571255913907348,0.14841438811491403,0.20665262294688883,0.2774697917729662,0.35392747833334764,-0.03935454452213491,0.11770193463521644,0.2614583968656809,-0.021120501729621186,0.1007038186775215,0.25989475356361136,0.2447415865551919,0.27573671236439407,0.16118701582919331,0.22278596897329866,0.1323210655763382,-0.007547260275106774,0.45473902191540405,0.022754698115792824,0.295756482406348,0.16491207338539862,0.06989856414758844,0.09702122879762566,-0.003959891838005121,0.11072430184065622,0.06257340131913446,0.41273818888764086,0.2057728539526408,0.027193596180588475,0.3451147509086635,0.0716168958295432,0.2770366151135274,0.24428592034334587,0.45928337823773435,0.5467525846095319
AWC,-0.068630232509543,0.18681033456206317,0.02394140651560859,0.041827570840305035,0.17950118491210312,0.24437365400949926,1.0,0.16768805882043442,0.07593983275901836,0.13825943529221915,0.03551508628913706,-0.059832444945738236,-0.06101819533349247,0.20687028576089003,-0.04805638136331021,0.24486545537958518,0.0815881214946706,0.06209376593626949,0.23862182084235461,0.2420054282694448,0.1109153905466883,0.08433228969062172,0.1982236607139783,0.049420128357629434,0.1933827171197588,0.1587768953872626,-0.0058914596632874735,0.0615669349339357,-0.01885297152980401,0.2765198644228611,0.18957274325963577,0.08758077452558301,0.032279107176480346,0.08590996136405417,0.2043530637036838,0.32150570741057266,0.006837998089786729,0.037238492628081654,0.11388636787632324,0.08736954959763761,0.041473147731101244,0.06127768464328404,0.09464742361938012,0.10474387459915155,0.034646601701514346,-0.0844173255950994,0.11102424414971794,0.06075759163563449,0.026066840557379144,0.1273936729777939,0.15951965661326992,0.20387577221444136,0.06768640844161437,-0.06701303573444406,0.2456375430005767,-0.03723146417299142,0.15779361292355917,0.05787366461869191,0.10583569680590402,0.07446858468855064,0.15395227201384237,0.033800275550469994,0.08963782026052307,-0.04529114462429695,0.07312562898698075,0.0008643319410005793,0.20320544101165788,-0.029806064783849166,-0.053428305372583584,0.010956892985406039,0.09579272446333716,-0.027734478187310143,0.11788486749628696,0.2872663748170771,0.20227474166236437,0.032266887218229026,0.3859815620457827,0.1007757248770443,-0.040110257390313916,0.3202889582319537,0.1883391557108381,0.07738665104021249,0.07652610100450827,0.01988694362060567,-0.02632471412013097,-0.005397371862739172,0.016472013453729506,0.006658377263686244,-0.09087724611748577,0.09068621471691451,0.30127074737409937,0.13862531305504647,0.22525040120826878,0.08922178111833957,0.1775253139439106,0.17328186623806796,-0.02055858790582681,0.05884728734039647,0.34052635936237424,0.23167207549806923,0.04257696018974593,-0.03537850736580251,0.059340246131387865,0.18585341295131305,-0.09161229736293551,0.13310914779481967,-0.0554964470323275,0.03499067103035384,0.31305736253148153,0.12708268227422684,0.12052806301639032,-0.011108148663796783,0.11543306764036546,-0.03551157539002566,0.08576095308814827,0.020546388323351546,-0.12530098142899432,0.20346688498944346,-0.028008340177312047,0.1119382350227852,0.0769810945057264,0.09071046004309435,0.01645097613599321,0.23990594759931608,-0.011258921528494658,0.11659179326733876,-0.03214039496825532,0.015546289443996225,0.24124351365471514,0.10685020708263651,0.0942116434096388,0.275906557511716,0.15989758286246117,0.11530900151784411,0.21764931611438515,0.003058625515639101,-0.030696272171310914,0.0800408393127955,0.05151579537483508,0.09712213778783196,0.11791113934379249,0.013317905137037048,0.03404454018708716,-0.09909577150130605,0.19481064171420948,0.05410558797868479,0.19585406990613236,0.14002566768535143,0.1272971165910137,0.12771280456953438,0.11183459942994867,0.13463509034715407,0.28959051672675046,0.30819896436574684,0.2262870485227622,0.20303759217972606,0.07100926816964866,-0.06879026876670087,0.005806828533575959,0.2594857475321867,0.023257968900612457,0.057210471612057154,0.08949674053467109,0.2546729102252775,0.23476081635810184,0.011014225347007627,0.0647189745768929,0.19324917138812314,0.27435981827384376,0.27091314852254084,0.12131711218289376,0.21415409980135505,0.1265188917052635,0.1332700280044231,-0.046875067847937546,0.14241833940434526,0.05198530012403596,-0.02702131505687988,0.1559522073185407,0.05002435289369061,0.1649945068406475,0.1310322827553963,0.07629086947060332,0.006518973662451677,0.049606752171821394,0.08705528780576294,0.06551087002164949,0.19847291218185403,0.014839356920202022,0.016339874359991687,0.012354526067864602,0.05022828752986327,0.3495635391082023,0.03559514534935211,-0.03340581462478673,0.22289342014590044,0.05696038072123255,0.24148030123605466,0.20876743316117774,0.15992366655295523
