Code,Company name,GICS industry group,High,Low,Open,Close,Volume,Adj Close,moving_20,moving_100,std,price_change,pc_change,short_pred,long_pred
NST,NORTHERN STAR RESOURCES LTD,Materials,13.609999656677246,13.270000457763672,13.350000381469727,13.470000267028809,4840454.0,13.47,11.807999992370606,9.700689344406127,2.7983977989818496,0.12,0.9,BUY,BUY
NWH,NRW HOLDINGS LIMITED,Capital Goods,2.3299999237060547,2.25,2.25,2.319999933242798,971430.0,2.32,2.4104999542236327,2.559976854324341,0.7596095100722832,0.07,3.11,SELL,SELL
NUF,NUFARM LIMITED,Materials,4.610000133514404,4.420000076293945,4.429999828338623,4.579999923706055,2800957.0,4.58,4.304500007629395,4.627800011634827,1.8448698757777267,0.15,3.39,BUY,SELL
OSH,OIL SEARCH LIMITED,Energy,6.710000038146973,6.559999942779541,6.619999885559082,6.670000076293945,5779021.0,6.67,7.058999991416931,7.571820220947266,0.9484132199441563,0.05,0.76,SELL,SELL
OML,OOH!MEDIA LIMITED,Media & Entertainment,4.289999961853027,4.199999809265137,4.210000038146973,4.28000020980835,621646.0,4.28,4.143000042438507,3.9166719818115237,0.8713359131302051,0.07,1.66,BUY,BUY
ORI,ORICA LIMITED,Materials,20.229999542236328,19.81999969482422,19.8799991607666,20.149999618530273,1194835.0,20.15,20.390499973297118,19.23716833114624,2.017724072209734,0.27,1.36,SELL,BUY
ORG,ORIGIN ENERGY LIMITED,Energy,7.550000190734863,7.309999942779541,7.360000133514404,7.510000228881836,4099683.0,7.51,7.438499999046326,7.361101355552673,1.9563170548632993,0.15,2.04,BUY,BUY
ORE,OROCOBRE LIMITED,Materials,2.7899999618530273,2.690000057220459,2.7200000286102295,2.7799999713897705,1271028.0,2.78,2.8334999799728395,3.2971999835968018,1.2730378183719335,0.06,2.21,SELL,SELL
ORA,ORORA LIMITED,Materials,3.430000066757202,3.319999933242798,3.319999933242798,3.4000000953674316,4102749.0,3.4,3.2919999718666078,3.135408182144165,0.7270739633036991,0.08,2.41,BUY,BUY
OZL,OZ MINERALS LIMITED,Materials,10.029999732971191,9.819999694824219,9.850000381469727,9.970000267028809,1745985.0,9.97,9.949000120162964,9.912220840454102,2.739452283739736,0.12,1.22,BUY,BUY
PGH,PACT GROUP HOLDINGS LTD,Materials,2.740000009536743,2.630000114440918,2.680000066757202,2.7200000286102295,898907.0,2.72,2.6330000281333925,2.611699993610382,1.1413758448828557,0.04,1.49,BUY,BUY
PDL,PENDAL GROUP LIMITED,Diversified Financials,7.53000020980835,7.28000020980835,7.28000020980835,7.440000057220459,957022.0,7.44,7.326000022888183,7.972867984771728,3.297238497982446,0.16,2.2,BUY,SELL
PPT,PERPETUAL LIMITED,Diversified Financials,38.029998779296875,37.310001373291016,38.02000045776367,37.70000076293945,300805.0,37.7,42.151000595092775,40.82088626861572,10.079903967500572,-0.32,-0.84,SELL,SELL
PLS,PILBARA MINERALS LIMITED,Materials,0.47999998927116394,0.4650000035762787,0.4749999940395355,0.4699999988079071,8923104.0,0.47,0.5130000054836273,0.6720500010251999,0.33081356553654795,-0.005,-1.05,SELL,SELL
PNI,PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED,Diversified Financials,4.46999979019165,4.369999885559082,4.460000038146973,4.449999809265137,273303.0,4.45,4.496000003814697,5.278192663192749,1.811064896698375,-0.01,-0.22,SELL,SELL
PTM,PLATINUM ASSET MANAGEMENT LIMITED,Diversified Financials,4.769999980926514,4.690000057220459,4.739999771118164,4.760000228881836,928221.0,4.76,4.876500034332276,4.881111626625061,1.2985505965097475,0.02,0.42,SELL,SELL
PMV,PREMIER INVESTMENTS LIMITED,Retailing,16.170000076293945,15.90999984741211,16.06999969482422,15.989999771118164,195934.0,15.99,15.559000062942506,16.135793132781984,4.482176720947182,-0.08,-0.5,BUY,SELL
QAN,QANTAS AIRWAYS LIMITED,Transportation,5.679999828338623,5.599999904632568,5.599999904632568,5.639999866485596,3401670.0,5.64,5.566499972343445,,0.13687724603565649,0.04,0.71,BUY,
QBE,QBE INSURANCE GROUP LIMITED,Insurance,11.920000076293945,11.609999656677246,11.6899995803833,11.800000190734863,2290398.0,11.8,11.837499952316284,12.278607416152955,1.4976132833371196,0.11,0.94,SELL,SELL
QUB,QUBE HOLDINGS LIMITED,Transportation,3.130000114440918,3.0799999237060547,3.0899999141693115,3.109999895095825,2279361.0,3.11,3.0744999289512633,2.875393388271332,0.6269156701399539,0.02,0.65,BUY,BUY
RHC,RAMSAY HEALTH CARE LIMITED,Health Care Equipment & Services,73.2300033569336,71.68000030517578,72.0199966430664,73.08999633789062,262106.0,73.09,72.74049949645996,67.20990253448487,21.33010601533965,1.07,1.49,BUY,BUY
REA,REA GROUP LTD,Media & Entertainment,98.11000061035156,96.6500015258789,97.52999877929688,97.55999755859375,179209.0,97.56,97.6879997253418,85.67531600952148,25.385656385958526,0.03,0.03,SELL,BUY
RRL,REGIS RESOURCES LIMITED,Materials,6.449999809265137,6.199999809265137,6.289999961853027,6.380000114440918,5519150.0,6.38,5.52649998664856,5.0368092918395995,1.2567232316139487,0.09,1.43,BUY,BUY
RWC,RELIANCE WORLDWIDE CORPORATION LIMITED,Capital Goods,3.5999999046325684,3.5299999713897705,3.549999952316284,3.5999999046325684,4665155.0,3.6,3.5875,4.115523991584777,0.9259116110727542,0.05,1.41,BUY,SELL
RMD,RESMED INC,Health Care Equipment & Services,17.69499969482422,17.600000381469727,17.649999618530273,17.690000534057617,884194.0,17.69,17.547999954223634,15.735500001907349,4.02628070660224,0.04,0.23,BUY,BUY
RSG,RESOLUTE MINING LIMITED,Materials,1.75,1.6799999475479126,1.6799999475479126,1.7400000095367432,9512162.0,1.74,1.4052499949932098,1.1997000002861022,0.4526308334828341,0.06,3.57,BUY,BUY
RIO,RIO TINTO LIMITED,Materials,103.37999725341797,101.91000366210938,102.0,102.31999969482422,1633699.0,102.32,103.98500061035156,98.9250203704834,14.36084083032276,0.32,0.31,SELL,BUY
SFR,SANDFIRE RESOURCES NL,Materials,6.960000038146973,6.739999771118164,6.809999942779541,6.940000057220459,1056424.0,6.94,6.732000064849854,6.798906474113465,1.181987857283875,0.13,1.91,BUY,BUY
STO,SANTOS LIMITED,Energy,6.900000095367432,6.820000171661377,6.869999885559082,6.849999904632568,4800527.0,6.85,7.018499970436096,7.001899991035462,2.6746502981435887,-0.02,-0.29,SELL,SELL
SAR,SARACEN MINERAL HOLDINGS LIMITED,Materials,4.275000095367432,4.130000114440918,4.190000057220459,4.150000095367432,10296257.0,4.15,3.7510000228881837,3.123500006198883,0.779750540769347,-0.04,-0.95,BUY,BUY
SCG,SCENTRE GROUP,Real Estate,3.9600000381469727,3.9100000858306885,3.930000066757202,3.950000047683716,13005892.0,3.95,3.9540000796318053,3.9045000290870666,0.8957354437151225,0.02,0.51,SELL,BUY
SEK,SEEK LIMITED,Commercial & Professional Services,21.440000534057617,21.1200008392334,21.149999618530273,21.229999542236328,766168.0,21.23,21.586000061035158,19.608735618591307,5.20885407972874,0.08,0.38,SELL,BUY
SSM,SERVICE STREAM LIMITED,Capital Goods,2.950000047683716,2.884999990463257,2.950000047683716,2.9000000953674316,1622480.0,2.9,2.8524999976158143,2.429680137634277,0.6142303494321946,-0.05,-1.69,BUY,BUY
SVW,SEVEN GROUP HOLDINGS LIMITED,Capital Goods,17.69499969482422,17.329999923706055,17.6299991607666,17.6299991607666,1044627.0,17.63,18.600499820709228,18.517783164978027,4.7329530347041215,0.0,0.0,SELL,SELL
SCP,SHOPPING CENTRES AUSTRALASIA PROPERTY GROUP,Real Estate,2.4600000381469727,2.4200000762939453,2.430000066757202,2.450000047683716,2587496.0,2.45,2.4782811760902406,2.479939329624176,0.45384178900207417,0.02,0.82,SELL,SELL
SIG,SIGMA HEALTHCARE LIMITED,Health Care Equipment & Services,0.6000000238418579,0.5849999785423279,0.5899999737739563,0.6000000238418579,1802650.0,0.6,0.5800000041723251,0.5407163554430008,0.22658547561216874,0.01,1.69,BUY,BUY
SGM,SIMS METAL MANAGEMENT LIMITED,Materials,10.199999809265137,9.989999771118164,10.010000228881836,10.149999618530273,467276.0,10.15,10.550499963760377,10.385608673095703,2.9885520610536207,0.14,1.4,SELL,SELL
SKC,SKYCITY ENTERTAINMENT GROUP LIMITED,Consumer Services,3.809999942779541,3.759999990463257,3.7899999618530273,3.7899999618530273,110657.0,3.79,3.698999989032745,3.674425139427185,0.7754774982313393,0.0,0.0,BUY,BUY
SIQ,SMARTGROUP CORPORATION LTD,Commercial & Professional Services,9.229999542236328,9.119999885559082,9.199999809265137,9.199999809265137,405857.0,9.2,8.845499992370605,8.53250244140625,3.451147695378651,0.0,0.0,BUY,BUY
SHL,SONIC HEALTHCARE LIMITED,Health Care Equipment & Services,28.09000015258789,27.700000762939453,27.700000762939453,27.90999984741211,861591.0,27.91,27.49099998474121,25.834611167907713,5.656099359200777,0.21,0.76,BUY,BUY
S32,SOUTH32 LIMITED,Materials,3.0399999618530273,2.950000047683716,2.9700000286102295,3.009999990463257,20569888.0,3.01,3.153000020980835,3.462142195701599,0.8948852091090345,0.04,1.35,SELL,SELL
SXL,SOUTHERN CROSS MEDIA GROUP LIMITED,Media & Entertainment,1.2999999523162842,1.2549999952316284,1.2649999856948853,1.2949999570846558,816844.0,1.295,1.2864999771118164,1.2236372876167296,0.18432395158145484,0.03,2.37,BUY,BUY
SKI,SPARK INFRASTRUCTURE GROUP,Utilities,2.380000114440918,2.3299999237060547,2.3399999141693115,2.3499999046325684,6252507.0,2.35,2.4360000014305117,2.3201965951919554,0.587407470560902,0.01,0.43,SELL,BUY
SPK,SPARK NEW ZEALAND LIMITED,Telecommunication Services,3.805000066757202,3.759999990463257,3.759999990463257,3.759999990463257,296331.0,3.76,3.7649999856948853,3.569640805721283,0.9945210610151365,0.0,0.0,SELL,BUY
SDA,SPEEDCAST INTERNATIONAL LIMITED,Telecommunication Services,1.8324999809265137,1.7649999856948853,1.8300000429153442,1.7999999523162842,4047540.0,1.8,2.3607499837875365,3.4515838170051576,1.1397304359784246,-0.03,-1.64,SELL,SELL
SBM,ST BARBARA LIMITED,Materials,3.559999942779541,3.4800000190734863,3.5,3.549999952316284,5517540.0,3.55,3.1385000109672547,3.2459795570373533,1.218116209910734,0.05,1.43,BUY,BUY
SDF,STEADFAST GROUP LIMITED,Insurance,3.6600000858306885,3.5850000381469727,3.5899999141693115,3.6500000953674316,1721684.0,3.65,3.5084999799728394,3.2909000086784364,0.697326962568768,0.06,1.67,BUY,BUY
SGP,STOCKLAND,Real Estate,4.639999866485596,4.579999923706055,4.599999904632568,4.639999866485596,7724281.0,4.64,4.438834023475647,3.9700377130508424,0.747927065959608,0.04,0.87,BUY,BUY
SUN,SUNCORP GROUP LIMITED,Insurance,13.25,13.029999732971191,13.039999961853027,13.180000305175781,3385560.0,13.18,13.382500076293946,13.473899974822999,2.947218676292676,0.14,1.07,SELL,SELL
SUL,SUPER RETAIL GROUP LIMITED,Retailing,9.529999732971191,9.335000038146973,9.470000267028809,9.430000305175781,529338.0,9.43,8.951500034332275,8.365800008773803,1.9201529142246738,-0.04,-0.42,BUY,BUY
SYD,SYDNEY AIRPORT,Transportation,8.140000343322754,7.889999866485596,7.900000095367432,8.130000114440918,4915212.0,8.13,8.070808482170104,7.458833994865418,1.9211576359005031,0.23,2.91,BUY,BUY
TAH,TABCORP HOLDINGS LIMITED,Consumer Services,4.619999885559082,4.579999923706055,4.599999904632568,4.599999904632568,3281162.0,4.6,4.5809999942779545,4.662899990081787,1.0590815112990657,0.0,0.0,BUY,SELL
TGR,TASSAL GROUP LIMITED,"Food, Beverage & Tobacco",4.869999885559082,4.730000019073486,4.789999961853027,4.860000133514404,516658.0,4.86,4.867000007629395,4.893716974258423,1.2764785563064875,0.07,1.46,SELL,SELL
TNE,TECHNOLOGY ONE LIMITED,Software & Services,7.889999866485596,7.679999828338623,7.75,7.820000171661377,614062.0,7.82,7.970000004768371,7.984124851226807,2.0848667632539843,0.07,0.9,SELL,SELL
TLS,TELSTRA CORPORATION LIMITED.,Telecommunication Services,3.8450000286102295,3.7799999713897705,3.7899999618530273,3.8399999141693115,15869239.0,3.84,3.8424999594688414,3.5053999853134155,1.0602733669319337,0.05,1.32,SELL,BUY
A2M,THE A2 MILK COMPANY LIMITED,"Food, Beverage & Tobacco",16.270000457763672,15.970000267028809,16.059999465942383,16.219999313354492,1334310.0,16.22,14.767500019073486,14.38799997329712,4.790241102702472,0.16,1.0,BUY,BUY
SGR,THE STAR ENTERTAINMENT GROUP LIMITED,Consumer Services,4.090000152587891,4.059999942779541,4.090000152587891,4.070000171661377,5557798.0,4.07,4.1144999980926515,4.296999983787536,1.0277580468592284,-0.02,-0.49,SELL,SELL
TPM,TPG TELECOM LIMITED,Telecommunication Services,6.574999809265137,6.429999828338623,6.429999828338623,6.559999942779541,547132.0,6.56,6.565000009536743,6.620022954940796,3.0011286262183634,0.13,2.02,SELL,SELL
TCL,TRANSURBAN GROUP,Transportation,15.119999885559082,14.899999618530273,14.899999618530273,15.09000015258789,3761996.0,15.09,15.03063735961914,13.562165927886962,3.219405173967689,0.19,1.28,BUY,BUY
TWE,TREASURY WINE ESTATES LIMITED,"Food, Beverage & Tobacco",16.489999771118164,16.200000762939453,16.270000457763672,16.399999618530273,1493367.0,16.4,15.542500019073486,15.480351638793945,5.03751556041659,0.13,0.8,BUY,BUY
URW,UNIBAIL-RODAMCO-WESTFIELD,Real Estate,10.210000038146973,10.119999885559082,10.130000114440918,10.15999984741211,787097.0,10.16,10.325734758377076,11.032954206466675,1.3341871308263633,0.03,0.3,SELL,SELL
VCX,VICINITY CENTRES,Real Estate,2.5999999046325684,2.549999952316284,2.569999933242798,2.5999999046325684,8757860.0,2.6,2.574905502796173,2.49347749710083,0.46505581407522373,0.03,1.17,BUY,BUY
VEA,VIVA ENERGY GROUP LIMITED,Energy,2.25,2.190000057220459,2.190000057220459,2.240000009536743,4064589.0,2.24,2.1589999914169313,2.281163902282715,0.21562397301724648,0.05,2.28,BUY,SELL
VVR,VIVA ENERGY REIT,Real Estate,2.6500000953674316,2.5999999046325684,2.619999885559082,2.609999895095825,1318079.0,2.61,2.635624408721924,2.4924398112297057,0.2046427850045964,-0.01,-0.38,SELL,BUY
VOC,VOCUS GROUP LIMITED,Telecommunication Services,3.075000047683716,2.9700000286102295,3.0399999618530273,2.9800000190734863,2252791.0,2.98,3.1360000014305114,3.6855000185966493,2.0536334076541554,-0.06,-1.97,SELL,SELL
SOL,WASHINGTON H SOUL PATTINSON & COMPANY LIMITED,Energy,22.280000686645508,21.799999237060547,21.90999984741211,22.280000686645508,314799.0,22.28,22.420500087738038,24.43507984161377,4.56474763835027,0.37,1.69,SELL,SELL
WEB,WEBJET LIMITED,Retailing,13.260000228881836,12.920000076293945,13.119999885559082,13.029999732971191,441057.0,13.03,13.340500164031983,15.018563013076783,4.392551960348924,-0.09,-0.69,SELL,SELL
WES,WESFARMERS LIMITED,Retailing,38.529998779296875,37.95000076293945,37.95000076293945,38.45000076293945,2144753.0,38.45,37.104499626159665,35.859999923706056,6.676843755704391,0.5,1.32,BUY,BUY
WSA,WESTERN AREAS LIMITED,Materials,2.4549999237060547,2.380000114440918,2.430000066757202,2.440000057220459,5399257.0,2.44,2.0657499849796297,2.201349996328354,1.1247498168966112,0.01,0.41,BUY,BUY
WBC,WESTPAC BANKING CORPORATION,Banks,27.979999542236328,27.6299991607666,27.6299991607666,27.8799991607666,5769688.0,27.88,28.017000102996825,26.740393657684326,5.726137083737597,0.25,0.9,SELL,BUY
WHC,WHITEHAVEN COAL LIMITED,Energy,3.690000057220459,3.5899999141693115,3.640000104904175,3.6500000953674316,3343930.0,3.65,3.69350004196167,4.038900005817413,1.6615302192500272,0.01,0.27,SELL,SELL
WTC,WISETECH GLOBAL LIMITED,Software & Services,30.079999923706055,29.520000457763672,29.84000015258789,29.950000762939453,425260.0,29.95,29.07200002670288,24.29035367965698,6.894841925041756,0.11,0.37,BUY,BUY
WPL,WOODSIDE PETROLEUM LTD,Energy,33.880001068115234,33.2599983215332,33.79999923706055,33.599998474121094,3382086.0,33.6,35.967000770568845,35.55020030975342,3.555015508060139,-0.2,-0.59,SELL,SELL
WOW,WOOLWORTHS GROUP LIMITED,Food & Staples Retailing,34.43000030517578,33.720001220703125,33.86000061035156,34.33000183105469,1697032.0,34.33,33.81400032043457,31.892258987426757,4.1386329743734995,0.47,1.39,BUY,BUY
WOR,WORLEYPARSONS LIMITED,Energy,14.569999694824219,14.279999732971191,14.350000381469727,14.5,1002300.0,14.5,14.962999963760376,14.314499969482421,5.083312240762244,0.15,1.05,SELL,BUY
XRO,XERO LIMITED,Software & Services,61.369998931884766,59.540000915527344,60.0,61.06999969482422,283789.0,61.07,61.69000015258789,55.41200016021728,13.167432638754818,1.07,1.78,SELL,BUY
